label,text,label_id
inform,im looking for a spanish restaurant,0
negate,no spanish,8
inform,im looking for a spanish food restaurant,0
affirm,yes,2
inform,any,0
negate,no,8
negate,no any area,8
negate,no,8
inform,what about other areas,0
request,what area,3
request,what area,3
request,what is the address,3
request,what is the price range,3
thankyou,thank you good bye,4
inform,i would like a cheap restaurant and it should,0
inform,i would like a cheap restaurant it should serve ger,0
inform,german food,0
reqalts,how about european food,7
request,what type of food,3
reqalts,how about european food,7
null,okay,5
null,what,5
affirm,yes,2
affirm,yeah,2
null,okay,5
reqalts,how about portuguese food,7
request,may i have the address and phone number,3
thankyou,thank you,4
request,may i have the phone number,3
affirm,perfect,2
thankyou,thank you,4
bye,good bye,6
inform,gastropub,0
inform,any,0
affirm,yes,2
inform,gastropub,0
inform,i dont care,0
request,address,3
request,post code,3
thankyou,thank you good bye,4
inform,moderately priced,0
inform,west,0
inform,any type,0
request,can i get the phone number,3
request,and the address,3
thankyou,thank you good bye,4
inform,i need a restaurant in the east part of town,0
inform,traditional food,0
reqalts,how about indian food,7
reqalts,how about indian food,7
request,can i get the address,3
request,can i get the phone number,3
thankyou,thank you good bye,4
inform,restaurant indian restaurant,0
null,unintelligible,5
inform,polynesian food,0
inform,mediterranean food,0
negate,no in any area,8
inform,mediterranean restaurant,0
negate,no,8
inform,a restaurant in,0
inform,any area,0
inform,i dont care,0
inform,i dont care,0
request,whats the address,3
request,whats the phone number,3
request,whats the postcode,3
thankyou,thank you goodbye,4
inform,i want to find a moderately priced restaurant and it should be in the,0
inform,south,0
inform,south part of town south,0
inform,any,0
request,whats the address,3
request,and the post code,3
thankyou,thank you good bye,4
inform,breath im looking for a moderately priced restaurant in the east p,0
inform,any,0
affirm,yes,2
reqalts,anything else,7
request,whats the phone number,3
thankyou,thank you goodbye,4
inform,im looking for a cheap restaurant in the south part of town,0
inform,south,0
inform,south,0
inform,south part,0
inform,south,0
inform,south,0
affirm,yes,2
inform,i dont care,0
request,can i have the address,3
request,can i have the phone number,3
request,can i have the post code,3
thankyou,thank you good bye,4
inform,food,0
inform,any area,0
inform,seafood,0
request,whats the phone number and price range,3
request,price range,3
request,phone number,3
thankyou,thank you goodbye,4
null,looking for a place that serves whole worl,5
null,what,5
inform,is there any serving vietnamese,0
reqalts,what about vietnamese food,7
request,whats the addre,3
thankyou,thank you goodbye,4
inform,im looking for world food,0
inform,vietnamese food,0
request,what are the address,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in any area that serves austrian food,0
inform,austrian food,0
reqalts,how about mediterranean food,7
reqalts,how about mediterranean food,7
affirm,yes,2
affirm,yes,2
request,can i get an address and phone number,3
request,can i get a post code,3
thankyou,thank you good bye,4
inform,ah can i find a unintelligible restaurant serving scotch food,0
inform,ah scottish food,0
inform,okay uh how bout british food,0
negate,uh no im loo ah change it to british,8
reqalts,ah how bout an expensive one,7
request,kay can i get their phone number please,3
thankyou,okay ah i think thatll do it thank you and goodbye,4
inform,i need a moderately priced restaurant in the part of town,0
inform,i dont care,0
request,whats the address,3
request,whats the type of food,3
thankyou,thank you good bye,4
inform,mexican food,0
inform,cheap,0
inform,vietnamese,0
request,phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,i want to find a moderately priced restaurant that serves fusion food,0
reqalts,how about chinese food,7
reqalts,what about chinese food,7
confirm,does it serve chinese type of food,1
inform,chinese chinese,0
thankyou,thank you good bye,4
affirm,ah yes can i get a restaurant that serves french food,2
inform,ah centre,0
affirm,ah yes that serves french food,2
affirm,yes,2
ack,kay,11
request,ah whats the price ran,3
request,okay and ah whats the price range,3
ack,okay and ah,11
request,what the addre,3
ack,kay,11
null,and ah,5
ack,kay,11
request,whats his addre,3
ack,kay um,11
thankyou,thank you and goodbye,4
inform,expensive restaurant east part of town,0
inform,any type of food,0
inform,expensive,0
request,price range,3
inform,expensive,0
inform,expensive restaurant east part of town,0
inform,expensive,0
request,phone number,3
request,phone number,3
request,type of food,3
thankyou,thank you good bye,4
inform,i want an expensive restaurant serving european food,0
inform,it doesnt matter,0
reqalts,is there anything else,7
request,what is the phone number,3
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant in the east part of town,0
inform,any food,0
reqalts,anything house,7
request,may i have the phone number and post code,3
request,can i have the post code,3
thankyou,thank you good bye,4
inform,cheap,0
inform,restaurant,0
inform,dont care,0
null,unintelligible,5
request,phone number,3
request,post code,3
thankyou,thank you good bye,4
inform,looking for an expensive restaurant that serves,0
inform,any where,0
repeat,repeat that,10
inform,cantonese food,0
reqalts,how about north american food,7
request,i need the phone number and post code,3
thankyou,thank you good bye,4
inform,moderately priced restaurant,0
inform,north,0
inform,dont care,0
request,phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,spanish restaurant,0
inform,i dont care,0
inform,i dont care,0
reqalts,is there anything else,7
request,what is the address,3
request,what is the address,3
null,uh,5
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant serving russian food,0
reqalts,uh what about chinese food,7
confirm,does it serve chinese food,1
inform,im looking for a cheap restaurant that serves,0
inform,russian,0
request,type of food,3
request,type of food,3
inform,im looking for a cheap restaurant that serves,0
inform,chinese,0
inform,dont care,0
request,whats the address,3
request,whats the phone number,3
thankyou,thank you good bye,4
request,i need a special restaurant serving christmas food,3
reqalts,what about british food,7
inform,i need an expensive restaurant serving british food,0
negate,no,8
inform,i need an expensive restaurant serving british food,0
request,can i get the phone number,3
thankyou,thank you good bye,4
null,sil,5
inform,west,0
inform,traditional,0
inform,british,0
affirm,yes,2
inform,moderate,0
request,address,3
request,phone number,3
thankyou,thank you,4
bye,good bye,6
null,unintelligible,5
inform,doesnt matter,0
inform,it doesnt matter,0
inform,signaporian,0
inform,north american,0
affirm,yes,2
affirm,yes,2
request,whats the address,3
request,and whats the phone number,3
request,and whats the post code,3
thankyou,thank you good bye,4
inform,i want a basque food restaurant,0
inform,i dont care,0
inform,basque food,0
null,how about,5
inform,spanish food,0
inform,i dont care,0
request,what is the address,3
request,what is the area,3
thankyou,thank you good bye,4
inform,hi im looking for moderately priced,0
affirm,yes,2
inform,dont care,0
inform,bistro food,0
reqalts,how about asian oriental,7
inform,i would like asian oriental,0
affirm,yes,2
request,whats the address,3
request,whats the phone number,3
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant in the west part of town,0
inform,it doesnt matter,0
request,i need the address and phone number,3
thankyou,thank you good bye,4
reqalts,can you tell me a restaurant in the south part of town,7
inform,uh it doesnt matter,0
request,whats the price range,3
inform,um i need a cheap restaurant,0
request,whats the address,3
request,and whats the post code,3
request,how about the phone number,3
thankyou,thank you good bye,4
inform,east part of town,0
inform,any kind,0
inform,moderate,0
reqalts,anything else,7
request,address,3
request,phone number,3
request,post code,3
thankyou,thank you good bye,4
inform,i dont care,0
inform,venetian,0
inform,mediterranean,0
inform,expensive,0
request,whats the address,3
request,whats the phone number,3
thankyou,thank you goodbye,4
inform,im looking for an expensive restaurant in the east,0
inform,i dont care,0
request,whats the phone number,3
thankyou,thank you good bye,4
inform,id like a restaurant that serves turkish food,0
inform,it doesnt matter,0
inform,doesnt matter,0
affirm,yes,2
inform,any price range,0
reqalts,is there anything else,7
request,what is the address and post code,3
null,sil,5
hello,hello hello oh your on the phone yea,9
bye,good bye,6
inform,find restaurant in north part of town serving fusion food,0
inform,find restaurant in north part of town serving asian,0
inform,find restaurant in north part of town,0
negate,no,8
inform,find restaurant serving asian,0
restart,start over,12
inform,find restaurant serving asian oriental,0
affirm,yes,2
negate,no,8
null,find,5
inform,restaurant,0
inform,find restaurant,0
inform,serving asian oriental,0
request,whats the address and phone number,3
thankyou,thank you good bye,4
null,sil,5
inform,doesnt matter,0
